timestamp,sme,s_m_distance,orbital_p,average_power,right_flag,eclipse_l,full_off,average_xtx,gsep_dur,lvah,sh,thp2
1420626448,26.9291832239,207334700.95491576,25168,132.84409033078884,1,2227,1,1.1389894833040677,15796,0.4528888817397968,648.9616992724787,120.37332501612164
1420651616,26.9291832239,207334700.95491576,25168,129.61759301143573,1,2225,1,1.0634553528869353,13508,0.4528888817397968,649.0182758558248,120.89115755247849
1420676784,26.6251319184,207334700.95491576,25167,131.06307417302816,1,2222,1,1.9613195317786247,13501,0.4481512518480483,649.1006431513114,115.0564822081515
1420701951,26.6251319184,207334700.95491576,25169,97.4828432020331,1,2219,1,1.9197965771956984,15500,0.4481512518480483,649.1904996151296,115.3372201845549
1420727120,26.6251319184,207334700.95491576,25169,122.67002226463102,1,2217,1,0.028016079955470813,14916,0.4481512518480483,649.247073950608,128.38362039487086
1420752289,26.6251319184,207334700.95491576,25169,122.1063026683609,1,2213,1,2.1649909519555446,16197,0.4481512518480483,649.360222621565,113.63623895666356
1420777458,26.4726151597,207334700.95491576,25169,132.64274338422393,1,2211,1,0.08705134457888267,12831,0.44577002324588055,649.4167969570434,128.149331425462
1420802627,26.4726151597,207334700.95491576,25168,127.76194803049547,1,2208,1,1.7722596742960621,12383,0.44577002324588055,649.4991768142673,116.52030104687645
1420827795,26.4726151597,207334700.95491576,25169,114.40778816793882,1,2205,1,1.533819811542004,16992,0.44577002324588055,649.5865199634786,118.15982605902465
1420852964,26.3197657718,207334700.95491576,25167,119.36207878017778,1,2202,1,3.0991730532795523,17885,0.443380432367056,649.6664314652371,107.5411956891912
1420878131,26.3197657718,207334700.95491576,25170,114.42574923664135,1,2199,1,1.2938842150674252,10795,0.443380432367056,649.7587143041159,119.98805964359391
1420903301,26.3197657718,207334700.95491576,25168,110.58312617534945,1,2197,1,1.8950111786721953,21632,0.443380432367056,649.8103480226715,115.83911873760024
1420928469,26.3197657718,207334700.95491576,25170,125.845398091603,1,2194,1,0.8504107405419877,12606,0.443380432367056,649.9001445235891,123.03915091285259
1420953639,26.1665800831,207334700.95491576,25168,110.99352947903431,1,2191,1,0.8755840600292475,15134,0.44098241804774063,649.98007777271,123.04540825552274
1420978807,26.1665800831,207334700.95491576,25168,133.66364325699723,1,2188,1,1.7299613542646313,12585,0.44098241804774063,650.0649426477293,117.14705764370964
1421003975,26.1665800831,207334700.95491576,25169,117.69491778907238,1,2184,1,0.6418957792528568,16172,0.44098241804774063,650.1805504860023,124.64574866303312
1421029144,26.0130547443,207334700.95491576,25168,125.2015318066158,1,2181,1,2.0982749393409668,14358,0.4385759240777939,650.2629606894409,114.77968257054982
1421054312,26.0130547443,207334700.95491576,25170,108.82497712833538,1,2178,1,2.360542562794176,16106,0.4385759240777939,650.3527212259036,112.96487336302096
1421079482,26.0130547443,207334700.95491576,25168,106.4259278625954,1,2176,1,2.238537194125977,16533,0.4385759240777939,650.4044021478064,113.80413070839737
1421104650,26.0130547443,207334700.95491576,25170,109.28641575603567,1,2172,1,2.635620422839927,15015,0.4385759240777939,650.5224374892715,111.0577554004897
1421129820,25.8591868037,207334700.95491576,25168,120.11576768447836,1,2170,1,1.7672364677595422,11402,0.4361609004205064,650.5741318978451,117.23071825987569
1421154988,25.8591868037,207334700.95491576,25168,109.60007239185744,1,2167,1,0.9106739405496453,18982,0.4361609004205064,650.6589967728643,123.13452458675408
1421180156,25.8591868037,207334700.95491576,25169,130.336310292249,1,2163,1,1.241932313623887,11208,0.4361609004205064,650.7745810085261,120.8426451557248
1421205325,25.8591868037,207768404.1282098,25168,117.20229847328228,1,2160,1,0.027645635690839755,12233,0.4361609004205064,648.1426065819722,129.69333517862688
1421230493,25.8591868037,207768404.1282098,25171,128.65495273189353,1,2156,1,1.9038119677280845,13236,0.4361609004205064,648.2625265529116,116.74383084769099
1421255664,25.8591868037,207768404.1282098,25168,114.57281208651384,1,2153,1,1.5511970957455423,21528,0.4361609004205064,648.339798786687,119.17271797923581
1421280832,25.5504138948,207768404.1282098,25170,111.05274980940275,1,2150,1,2.8246369244892273,14714,0.4313051044237504,648.4291223002705,110.75513318127292
1421306002,25.5504138948,207768404.1282098,25167,108.32010076335874,1,2147,1,1.6096169837137582,10987,0.4313051044237504,648.5064174632578,119.13293383877169
1421331169,25.5504138948,207768404.1282098,25169,109.36110902160102,1,2143,1,1.3735949025438499,16181,0.4313051044237504,648.6239004815117,120.75385119664045
1421356338,25.5504138948,207768404.1282098,25168,139.78914758269724,1,2140,1,0.027185232090330864,11625,0.4313051044237504,648.706012881157,130.03713561397907
1421381506,25.3955061245,207768404.1282098,25169,122.3157614993646,1,2137,1,2.2578188882477956,17296,0.4288642808558181,648.7929156557882,114.83205877648459
1421406675,25.3955061245,207768404.1282098,25170,129.75439656488544,1,2133,1,0.02760442291984737,7513,0.4288642808558181,648.9079796017085,130.20945157422827
1421431845,25.3955061245,207768404.1282098,25169,99.89359186785265,1,2130,1,3.30130398697078,18938,0.4288642808558181,648.9901000257773,107.6229671089466
1421457014,25.2402507286,207768404.1282098,25170,123.07244498168498,1,2126,1,4.563335109570696,25170,0.4264148344561848,649.1051561375948,99.09844564382561
1421482184,25.2402507286,207768404.1282098,25167,113.30654134615386,1,2123,1,4.524190169346137,25167,0.4264148344561848,649.1825318863298,99.36498169338884
1421507351,25.2402507286,207768404.1282098,25168,125.00343493975903,1,2120,1,4.497220304533129,25168,0.4264148344561848,649.2694191803415,99.54585545352532
1421532519,25.2402507286,207768404.1282098,25168,136.3893499133447,1,2117,1,0.028860942072790316,13100,0.4264148344561848,649.3539301252192,130.36409732792953
1421557687,25.0846496192,207768404.1282098,25170,122.77850407124673,1,2113,1,1.2023642191488506,12656,0.4239567923433443,649.4713411328121,122.45048936480339
1421582857,25.0846496192,207768404.1282098,25170,111.98633265565438,1,2109,1,1.73469616246887,9877,0.4239567923433443,649.5840134390329,118.77210709227106
1421608027,25.0846496192,207768404.1282098,25169,127.82027735368945,1,2107,1,0.5810540323943989,16280,0.4239567923433443,649.6379915271702,126.72724627939246
1421633196,24.9287068913,207768404.1282098,25170,131.74609987277358,1,2102,1,2.0873429815547073,13628,0.4214902165569393,649.781189974919,116.51755684595983
1421658366,24.9287068913,207768404.1282098,25167,119.91448970775089,1,2100,1,0.9066054814727061,19443,0.4214902165569393,649.8304748751071,124.66042931912736
1421683533,24.9287068913,207768404.1282098,25168,119.20511692111955,1,2095,1,1.770088816781171,14050,0.4214902165569393,649.9736770543223,118.69574807591388
1421708701,24.9287068913,207768404.1282098,25168,131.88610241423123,1,2092,1,0.1324877107776369,10248,0.4214902165569393,650.0581879992001,129.98726389049764
1421733869,24.7724292577,207768404.1282098,25169,111.68134860050908,1,2089,1,2.584434780209949,16246,0.4190152111684231,650.1450370499996,113.25818498358925
1421759038,24.7724292577,207768404.1282098,25171,111.19077789072423,1,2085,1,3.1302664172338113,17714,0.4190152111684231,650.2623805344565,109.48585703028368
1421784209,24.7724292577,207768404.1282098,25169,116.56149262086521,1,2082,1,0.4537609208625915,13512,0.4190152111684231,650.3422214199887,127.94461629233842
1421809378,24.7724292577,208300435.74064925,25170,125.52177153748421,1,2078,1,1.1941294790216008,10249,0.4190152111684231,647.1387299831903,123.41619683113058
1421834548,24.7724292577,208300435.74064925,25166,108.49505572519077,1,2074,1,2.7921167391183426,16248,0.4190152111684231,647.2415891948223,112.38859675126704
1421859714,24.7724292577,208300435.74064925,25168,116.06216200762395,1,2071,1,0.7979133649492018,9526,0.4190152111684231,647.330288482247,126.1392357405293
1421884882,24.4589098072,208300435.74064925,25168,116.2697080152671,1,2068,1,2.0228641776374037,17066,0.4140405490144621,647.414368270334,118.06616875006245
1421910050,24.4589098072,208300435.74064925,25170,104.88299110546389,1,2063,1,1.688506884393919,16145,0.4140405490144621,647.5590955188628,120.36398896749239
1421935220,24.4589098072,208300435.74064925,25171,125.71271348600501,1,2060,1,1.2355113414491252,16060,0.4140405490144621,647.6454621463275,123.48370312579922
1421960391,24.4589098072,208300435.74064925,25169,118.43573862770018,1,2056,1,0.8302331374536437,11519,0.4140405490144621,647.7529768533881,126.27391705185465
1421985560,24.3016938291,208300435.74064925,25169,126.0754683206107,1,2053,1,0.028437867053435165,16060,0.4115413021444324,647.8370533008662,131.99167925264044
1422010729,24.3016938291,208300435.74064925,25167,132.88076277001255,1,2049,1,1.771875346457434,11410,0.4115413021444324,647.9445917776142,119.95993008644885
1422035896,24.3016938291,208300435.74064925,25167,116.04881806615765,1,2046,1,1.3857917879211388,16661,0.4115413021444324,648.0286749065757,122.61848453451165
1422061063,24.1441927926,208300435.74064925,25168,130.73494587039397,1,2042,1,0.02819598768233806,11897,0.4090344167385931,648.1430597670885,132.16881555234488
1422086231,24.1441927926,208300435.74064925,25170,133.74144147582692,1,2038,1,1.1101615440585209,13103,0.4090344167385931,648.2597047449834,124.69832957694993
1422111401,24.1441927926,208300435.74064925,25171,118.38856353240166,1,2034,1,1.4338802198043374,16475,0.4090344167385931,648.374066794149,122.45867500081687
1422136572,24.1441927926,208300435.74064925,25169,121.89880635324015,1,2031,1,1.410032534473964,13913,0.4090344167385931,648.4536139157052,122.6193066891793
1422161741,23.9864207473,208300435.74064925,25170,134.4801092875318,1,2026,1,0.028116125558524233,12377,0.40652011894233486,648.5959971735215,132.33641898934866
1422186911,23.9864207473,208300435.74064925,25166,123.08390406607374,1,2023,1,1.771302017228718,13210,0.40652011894233486,648.6710591865483,120.30874715633698
1422212077,23.9864207473,208300435.74064925,25168,115.25948384223926,1,2019,1,1.073473038576358,11830,0.40652011894233486,648.7876714757559,125.11538748554858
1422237245,23.8283903416,208300435.74064925,25168,119.58107102922489,1,2016,1,1.5116433260495508,15419,0.4039986138258688,648.871751263843,122.28150494255058
1422262413,23.8283903416,208300435.74064925,25170,105.4123043256998,1,2012,1,2.365526991960583,14466,0.4039986138258688,648.988338340149,116.38435059977624
1422287583,23.8283903416,208300435.74064925,25171,116.57821829733162,1,2009,1,1.5820235534904912,19691,0.4039986138258688,649.0746481862852,121.78393640633885
1422312754,23.8283903416,208300435.74064925,25169,120.40705407124695,1,2004,1,0.768040195783735,12947,0.4039986138258688,649.2103019430076,127.39184425360094
1422337923,23.6701122348,208300435.74064925,25170,149.7678445997458,1,2000,1,0.027256662567979748,13519,0.40147007583929745,649.3246307686869,132.6890402239508
1422363093,23.6701122348,208300435.74064925,25166,126.21861043256992,1,1997,1,1.4361742418676797,14448,0.40147007583929745,649.3998085940949,122.96714915371533
1422388259,23.6701122348,208300435.74064925,25168,121.90370698856418,1,1993,1,1.389351313097854,12007,0.40147007583929745,649.5163629725104,123.28312418118875
1422413427,23.6701122348,208927184.2935174,25168,119.91443040712474,1,1990,1,1.2202380061666644,11537,0.40147007583929745,645.708891100963,125.13152260014172
1422438595,23.6701122348,208927184.2935174,25170,125.79642045743357,1,1985,1,1.7715038021092766,13216,0.40147007583929745,645.8525786699716,121.32044947752613
1422463765,23.6701122348,208927184.2935174,25171,118.10262811704838,1,1982,1,1.6698410404363875,15014,0.40147007583929745,645.9383415803838,122.01675730074135
1422488936,23.6701122348,208927184.2935174,25169,117.81822299872937,1,1978,1,2.9210107927814706,15013,0.40147007583929745,646.0453848511332,113.38078533600068
1422514105,23.352844479,208927184.2935174,25169,116.22940776081431,1,1973,1,1.1327862038956957,18505,0.39639242662608976,646.184672804402,126.09769874303464
1422539274,23.352844479,208927184.2935174,25167,110.95468907242687,1,1970,1,1.938094856059744,15522,0.39639242662608976,646.263884353048,120.53882363569838
1422564441,23.352844479,208927184.2935174,25168,130.42142468193384,1,1966,1,0.8500003521743228,11265,0.39639242662608976,646.3774998414248,128.03806568225502
1422589609,23.1938653016,208927184.2935174,25168,128.82065095298614,1,1963,1,0.9516822644066111,9369,0.3938434948820159,646.4610759339824,127.52748996404628
1422614777,23.1938653016,208927184.2935174,25170,126.38231590330791,1,1958,1,1.7669311853180667,11413,0.3938434948820159,646.6047037346293,121.89545727809477
1422639947,23.1938653016,208927184.2935174,25171,115.6747157560355,1,1955,1,2.512991134942847,18408,0.3938434948820159,646.6904367644225,116.74413251075865
1422665118,23.0346597704,208927184.2935174,25169,126.13585235069885,1,1951,1,1.281488123233798,10512,0.39128789530595204,646.7975397987846,125.42968780646288
1422690287,23.0346597704,208927184.2935174,25169,123.64198142493635,1,1946,1,0.2656383505458016,16181,0.39128789530595204,646.9368277520532,132.4294401652684
1422715456,23.0346597704,208927184.2935174,25166,125.57158094027957,1,1943,1,1.3835694604015425,11651,0.39128789530595204,647.0139480923241,124.71444707400505
1422740622,23.0346597704,208927184.2935174,25169,123.55693346055985,1,1939,1,1.9560999368778806,17051,0.39128789530595204,647.1318308866295,120.75785391783472
1422765791,22.8752287718,208927184.2935174,25168,125.14745451080046,1,1935,1,0.13283578293646783,10327,0.38872564895544376,647.2411194645211,133.52553411966144
1422790959,22.8752287718,208927184.2935174,25170,122.75783994910951,1,1932,1,1.4139414100636085,15642,0.38872564895544376,647.328972315411,124.68306089574133
1422816129,22.8752287718,208927184.2935174,25170,133.2352259212199,1,1928,1,0.774505932984781,11593,0.38872564895544376,647.4403982509158,129.08781457582762
1422841299,22.7155718707,208927184.2935174,25169,123.63142328244264,1,1924,1,1.5121808623257131,10321,0.38615675585309683,647.5496947464358,124.19050438168048
1422866468,22.7155718707,208927184.2935174,25169,111.2741758576873,1,1920,1,0.6527171759390104,6650,0.38615675585309683,647.6611251090508,130.11302396352818
1422891637,22.7155718707,208927184.2935174,25167,101.10343854961836,1,1915,1,2.7046625529427772,16375,0.38615675585309683,647.796173599046,115.95170463492059
1422916804,22.7155718707,208927184.2935174,25169,112.16833875476486,1,1911,1,1.3195997089974765,11174,0.38615675585309683,647.9118434249345,125.49908820593305
1422941973,22.5556875283,208927184.2935174,25168,132.8957150127224,1,1908,1,0.028177171001272323,9346,0.3835811983731797,647.9933042975408,134.6006379718525
1422967141,22.5556875283,208927184.2935174,25171,132.34929644218548,1,1904,1,1.6249267055501895,12677,0.3835811983731797,648.1110610009398,123.57894769571493
1422992312,22.5556875283,208927184.2935174,25169,108.06726984732808,1,1900,1,1.856002235048368,11507,0.3835811983731797,648.2182769221258,121.97961129715642
1423017481,22.5556875283,209644462.99105188,25169,126.3826795425667,1,1896,1,1.2810368997827182,13816,0.3835811983731797,643.9008991203688,126.72094017011409
1423042650,22.5556875283,209644462.99105188,25169,133.32456017811694,1,1893,1,0.800752263610687,11945,0.3835811983731797,643.9839009979677,130.02948957557135
1423067819,22.5556875283,209644462.99105188,25167,123.22526048284638,1,1888,1,0.9844403799936502,8974,0.3835811983731797,644.118086322372,128.75566380152773
1423092986,22.5556875283,209644462.99105188,25170,122.80567569974555,1,1884,1,3.0086403953995045,18367,0.3835811983731797,644.2349775556409,114.78554929073431
1423118156,22.235226122,209644462.99105188,25168,111.78908460559798,1,1881,1,3.930554269651378,25168,0.37840995154347806,644.3138407168325,108.81883916526311
1423143324,22.235226122,209644462.99105188,25171,113.95198653113081,1,1877,1,1.9824545306061219,12438,0.37840995154347806,644.4307039752724,122.24987165308426
1423168495,22.235226122,209644462.99105188,25169,140.38176972010186,1,1873,1,1.3637049794045788,9348,0.37840995154347806,644.5372468486275,126.51279410973788
1423193664,22.0746423574,209644462.99105188,25169,115.74844040660737,1,1869,1,1.0567462314053397,13365,0.3758141684966513,644.6479160187595,128.82324380222664
1423218833,22.0746423574,209644462.99105188,25169,137.79800521628508,1,1865,1,1.7664957636424943,12765,0.3758141684966513,644.7585851888916,123.92137862578448
1423244002,22.0746423574,209644462.99105188,25168,105.8561681067344,1,1860,1,2.8928332748221295,16400,0.3758141684966513,644.8948769454172,116.14473390925923
1423269170,21.9138181386,209644462.99105188,25170,121.2667804071247,1,1857,1,1.4054773785572505,14289,0.37321153986542505,644.981964775172,126.59892549383869
1423294340,21.9138181386,209644462.99105188,25169,131.74088297331633,1,1853,1,0.8798707613684866,11307,0.37321153986542505,645.0905926992874,130.21897504379507
1423319509,21.9138181386,209644462.99105188,25171,112.77794160305338,1,1849,1,3.2267990019516546,18311,0.37321153986542505,645.2053266124884,114.02304407233535
1423344680,21.9138181386,209644462.99105188,25168,136.2351508259212,1,1845,1,0.026254984102922523,8794,0.37321153986542505,645.3099028229778,136.09567362393722
1423369848,21.7527494539,209644462.99105188,25169,134.13130407124672,1,1841,1,0.026613114501272322,7560,0.37060200788871756,645.4226002096834,136.28693085380692
1423395017,21.7527494539,209644462.99105188,25169,127.32634078780194,1,1837,1,1.1030550722490438,13914,0.37060200788871756,645.5332693798154,128.8556011691099
1423420186,21.7527494539,209644462.99105188,25168,123.08867239185733,1,1833,1,1.4422945061094272,16803,0.37060200788871756,645.6419235250262,126.50989049262799
1423445354,21.5914323023,209644462.99105188,25171,114.8493501905974,1,1828,1,2.93027881888439,16793,0.3679855148757481,645.7862935904003,116.43775413841016
1423470525,21.5914323023,209644462.99105188,25169,129.66368208386282,1,1825,1,0.7433060656455187,4984,0.3679855148757481,645.8652768902112,131.51984091706754
1423495694,21.5914323023,209644462.99105188,25171,108.79681832061071,1,1820,1,1.8931984574224126,12696,0.3679855148757481,646.0076143438905,123.57964680632193
1423520865,21.5914323023,209644462.99105188,25168,124.13805400254127,1,1817,1,0.7453578538780463,10931,0.3679855148757481,646.0846177944242,131.4940921643067
1423546033,21.429862812,209644462.99105188,25168,144.7408215012724,1,1813,1,1.7166282571297709,16300,0.36536200513716616,646.1952913617737,124.9893717935704
1423571201,21.429862812,209644462.99105188,25168,119.54843379923756,1,1809,1,1.6074214483164126,11202,0.36536200513716616,646.3059649291232,125.73671170000316
1423596369,21.429862812,209644462.99105188,25169,102.04592340966911,1,1805,1,1.8873521761463254,12535,0.36536200513716616,646.4186227408711,123.79940944341422
1423621538,21.429862812,210447566.3188124,25171,117.91056086404095,1,1800,1,1.1992410047255397,14057,0.36536200513716616,641.6355616622891,129.4067639634289
1423646709,21.429862812,210447566.3188124,25170,133.3275274809162,1,1797,1,1.236778844223914,14428,0.36536200513716616,641.7159646156839,129.14380394822157
1423671879,21.429862812,210447566.3188124,25170,129.62196874205844,1,1793,1,1.785650498067366,16230,0.36536200513716616,641.8257863697789,125.35183271468713
1423697049,21.429862812,210447566.3188124,25168,122.72082646310434,1,1789,1,2.9316706733397107,18604,0.36536200513716616,641.9317049309687,117.44138672484041
1423722217,21.105952675,210447566.3188124,25168,112.59014332909784,1,1785,1,3.8319545048996018,21312,0.36009373424446817,642.041535412158,111.62924451984148
1423747385,21.105952675,210447566.3188124,25168,112.63976539440192,1,1781,1,2.345623631319365,15266,0.36009373424446817,642.1513658933472,121.87621065599515
1423772553,21.105952675,210447566.3188124,25169,121.47805438373584,1,1777,1,1.1198955050419444,9240,0.36009373424446817,642.2631349573674,130.32518272679974
1423797722,20.9436060801,210447566.3188124,25171,138.09803113087665,1,1772,1,0.02856287148411698,11346,0.35744889062735363,642.4042833997647,138.04805828035487
1423822893,20.9436060801,210447566.3188124,25170,119.21515343511457,1,1769,1,1.3911748776297657,11824,0.35744889062735363,642.4847168943489,128.64465843645783
1423848063,20.9436060801,210447566.3188124,25170,121.60561219822114,1,1765,1,1.7893753889822304,12731,0.35744889062735363,642.594538648444,125.8920250262189
1423873233,20.7809957082,210447566.3188124,25167,114.3807128498729,1,1761,1,1.998004543474576,13698,0.3547968729221862,642.6985970186744,124.65139846982925
1423898400,20.7809957082,210447566.3188124,25167,130.66681372299868,1,1757,1,1.379076298632775,15115,0.3547968729221862,642.8084318639309,128.91497282194922
1423923567,20.7809957082,210447566.3188124,25168,121.16252213740462,1,1753,1,2.7834506600140156,16853,0.3547968729221862,642.9201792616722,119.22135717834047
1423948735,20.7809957082,210447566.3188124,25169,123.07164027954249,1,1748,1,1.440295266240167,13748,0.3547968729221862,643.0593743090159,128.47889809309885
1423973904,20.6181209185,210447566.3188124,25171,128.18300216284987,1,1745,1,0.5090585119834606,5651,0.35213767806343554,643.1455507894733,135.10144667927733
1423999075,20.6181209185,210447566.3188124,25170,112.01536518424398,1,1740,1,1.9402241733151349,13130,0.35213767806343554,643.2809246115379,125.22224256118147
1424024245,20.6181209185,210447566.3188124,25170,121.96625890585257,1,1736,1,1.8737535470928968,13326,0.35213767806343554,643.3907463656328,125.67493620090531
1424049415,20.4549827883,210447566.3188124,25167,116.37003710292242,1,1733,1,2.599082413437128,14627,0.34947133124554164,643.4674409354702,120.87262510055828
1424074582,20.4549827883,210447566.3188124,25167,116.05406323155222,1,1728,1,0.5608875505623366,6067,0.34947133124554164,643.6047344920408,134.92492192513467
1424099749,20.4549827883,210447566.3188124,25168,108.12199923761119,1,1724,1,2.324744354602312,13216,0.34947133124554164,643.7164502502943,122.75158221289891
1424124917,20.4549827883,210447566.3188124,25169,122.43379402035615,1,1721,1,0.20807160643383835,6420,0.34947133124554164,643.80070060193,137.34780652145903
1424150086,20.2915846544,210447566.3188124,25172,131.07485400254143,1,1716,1,1.3171630788360815,12375,0.34679789493628377,643.9435984646084,129.8939190700499
1424175258,20.2915846544,210447566.3188124,25170,118.60700712468191,1,1712,1,1.1730308662887965,9042,0.34679789493628377,644.0496768902029,130.882986969073
1424200428,20.2915846544,210447566.3188124,25170,112.64894249363854,1,1708,1,2.604114106239215,14846,0.34679789493628377,644.159498644298,121.00547171940181
1424225598,20.2915846544,211331332.3630898,25167,124.25053316391346,1,1704,1,1.197449777245234,11840,0.34679789493628377,638.8865202945849,131.65248529796477
1424250765,20.2915846544,211331332.3630898,25167,132.4200922391858,1,1700,1,1.0524610022340941,9098,0.34679789493628377,638.9954384244566,132.64696085426218
1424275932,20.2915846544,211331332.3630898,25167,121.57032989821909,1,1696,1,2.042747622622163,15728,0.34679789493628377,639.1043565543282,125.81024432700738
1424301099,20.2915846544,211331332.3630898,25170,121.6831716645489,1,1692,1,1.7676113557547661,17418,0.34679789493628377,639.2187660273388,127.70151569794487
1424326269,19.9640353502,211331332.3630898,25172,119.5699684879288,1,1687,1,2.1178266745159093,16506,0.34143022946713036,639.3585468144547,125.68950017689227
1424351441,19.9640353502,211331332.3630898,25170,151.71783956742988,1,1683,1,0.02555275521374048,8728,0.34143022946713036,639.4638026102779,140.1171017801584
1424376611,19.9640353502,211331332.3630898,25170,127.8932571791615,1,1680,1,1.367958911470137,10047,0.34143022946713036,639.5454814712576,130.85286330203488
1424401781,19.799904396,211331332.3630898,25167,143.6584414758268,1,1675,1,0.027993568031806682,12897,0.33873635028686133,639.6761767361543,140.29642432387334
1424426948,19.799904396,211331332.3630898,25168,126.50615425667101,1,1671,1,1.8471092378487952,13192,0.33873635028686133,639.7869027390693,127.74208052256847
1424452116,19.799904396,211331332.3630898,25167,121.62309007633601,1,1667,1,2.044834401197224,13944,0.33873635028686133,639.8940129958975,126.37281542343297
1424477283,19.635552662,211331332.3630898,25170,124.50484510800517,1,1663,1,2.0050882328081494,12792,0.3360360621538997,640.0083283501427,126.8473866873097
1424502453,19.635552662,211331332.3630898,25172,138.62706832061085,1,1659,1,0.34603961012849876,4930,0.3360360621538997,640.1208222801054,138.28529948693114
1424527625,19.635552662,211331332.3630898,25171,122.17111639135982,1,1655,1,1.7194917200343267,11066,0.3360360621538997,640.2279287817597,128.80580594318985
1424552796,19.635552662,211331332.3630898,25169,126.53974930114384,1,1651,1,2.222760240466349,14056,0.3360360621538997,640.3332578430972,125.32920019529152
1424577965,19.4709935723,211331332.3630898,25167,127.05469198473287,1,1647,1,1.2084674289860227,8104,0.33332959699466796,640.4386036452557,132.52830367061753
1424603132,19.4709935723,211331332.3630898,25168,107.3877438931299,1,1642,1,1.8645435089771105,13375,0.33332959699466796,640.5765278052238,127.99526018127463
1424628300,19.4709935723,211331332.3630898,25167,130.63520547073773,1,1638,1,1.7933962234593073,15191,0.33332959699466796,640.683669437467,128.48068647933962
1424653467,19.3062398406,211331332.3630898,25171,121.74000457433289,1,1635,1,2.933939306420604,16505,0.3306171761159994,640.772432888565,120.81560805390569
1424678638,19.3062398406,211331332.3630898,25171,134.06988829516555,1,1630,1,1.299739356318083,16137,0.3306171761159994,640.9085589152664,132.08133172876566
1424703809,19.3062398406,211331332.3630898,25170,134.99461016518416,1,1626,1,0.9760818124574329,8870,0.3306171761159994,641.0157009688926,134.30858759503153
1424728979,19.3062398406,211331332.3630898,25170,131.19573816793883,1,1621,1,1.0137569287404733,10358,0.3306171761159994,641.1518324038589,134.04162420490908
